25	25
9.00	13.00	0.261
9.00	14.00	0.261
9.00	15.00	0.260
9.00	16.00	0.253
9.00	17.00	0.246
9.00	18.00	0.239
9.00	19.00	0.232
9.00	20.00	0.192
9.00	21.00	0.159
9.00	22.00	0.158
9.00	23.00	0.054
9.00	24.00	0.053
10.00	0.00	0.175
10.00	1.00	0.294
10.00	2.00	0.298
10.00	3.00	0.288
10.00	4.00	0.281
10.00	5.00	0.267
10.00	6.00	0.266
10.00	7.00	0.259
10.00	8.00	0.265
10.00	9.00	0.257
10.00	10.00	0.250
10.00	11.00	0.262
10.00	12.00	0.262
10.00	13.00	0.254
10.00	14.00	0.254
10.00	15.00	0.253
10.00	16.00	0.246
10.00	17.00	0.246
10.00	18.00	0.239
10.00	19.00	0.224
10.00	20.00	0.177
10.00	21.00	0.190
10.00	22.00	0.157
10.00	23.00	0.188
10.00	24.00	0.172
11.00	0.00	0.304
11.00	1.00	0.299
11.00	2.00	0.307
11.00	3.00	0.302
11.00	4.00	0.292
11.00	5.00	0.273
11.00	6.00	0.259
11.00	7.00	0.258
11.00	8.00	0.258
11.00	9.00	0.257
11.00	10.00	0.036
11.00	11.00	0.269
11.00	12.00	0.248
11.00	13.00	0.248
11.00	14.00	0.253
11.00	15.00	0.246
11.00	16.00	0.246
11.00	17.00	0.232
11.00	18.00	0.216
11.00	19.00	0.215
11.00	20.00	0.204
11.00	21.00	0.175
11.00	22.00	0.188
11.00	23.00	0.201
11.00	24.00	0.200
12.00	0.00	0.299
12.00	1.00	0.303
12.00	2.00	0.298
12.00	3.00	0.287
12.00	4.00	0.292
12.00	5.00	0.280
12.00	6.00	0.272
12.00	7.00	0.272
12.00	8.00	0.029
12.00	9.00	0.036
12.00	10.00	0.036
12.00	11.00	0.049
12.00	12.00	0.300
12.00	13.00	0.056
12.00	14.00	0.048
12.00	15.00	0.055
12.00	16.00	0.233
12.00	17.00	0.232
12.00	18.00	0.224
12.00	19.00	0.215
12.00	20.00	0.190
12.00	21.00	0.157
12.00	22.00	0.188
12.00	23.00	0.200
12.00	24.00	0.199
13.00	0.00	0.196
13.00	1.00	0.176
13.00	2.00	0.134
13.00	3.00	0.287
13.00	4.00	0.286
13.00	5.00	0.285
13.00	6.00	0.279
13.00	7.00	0.284
13.00	8.00	0.277
13.00	9.00	0.276
13.00	10.00	0.035
13.00	11.00	0.042
13.00	12.00	0.042
13.00	13.00	0.041
13.00	14.00	0.055
13.00	15.00	0.055
13.00	16.00	0.225
13.00	17.00	0.224
13.00	18.00	0.215
13.00	19.00	0.214
13.00	20.00	0.174
13.00	21.00	0.156
13.00	22.00	0.172
13.00	23.00	0.186
13.00	24.00	0.198
14.00	0.00	0.140
14.00	1.00	0.231
14.00	2.00	0.213
14.00	3.00	0.287
14.00	4.00	0.286
14.00	5.00	0.273
14.00	6.00	0.278
14.00	7.00	0.278
14.00	8.00	0.277
14.00	9.00	0.276
14.00	10.00	0.275
14.00	11.00	0.034
14.00	12.00	0.041
14.00	13.00	0.041
14.00	14.00	0.047
14.00	15.00	0.054
14.00	16.00	0.239
14.00	17.00	0.231
14.00	18.00	0.214
14.00	19.00	0.203
14.00	20.00	0.174
14.00	21.00	0.136
14.00	22.00	0.200
14.00	23.00	0.185
14.00	24.00	0.168
15.00	0.00	0.185
15.00	1.00	0.200
15.00	2.00	0.223
15.00	3.00	0.190
15.00	4.00	0.173
15.00	5.00	0.149
15.00	6.00	0.022
15.00	7.00	0.022
15.00	8.00	0.276
15.00	9.00	0.041
15.00	10.00	0.034
15.00	11.00	0.048
15.00	12.00	0.047
15.00	13.00	0.047
15.00	14.00	0.047
15.00	15.00	0.054
15.00	16.00	0.238
15.00	17.00	0.231
15.00	18.00	0.223
15.00	19.00	0.174
15.00	20.00	0.155
15.00	21.00	0.171
15.00	22.00	0.186
15.00	23.00	0.168
15.00	24.00	0.149
16.00	0.00	0.116
16.00	1.00	0.195
16.00	2.00	0.175
16.00	3.00	0.195
16.00	4.00	0.182
16.00	5.00	0.034
16.00	6.00	0.028
16.00	7.00	0.034
16.00	8.00	0.028
16.00	9.00	0.034
16.00	10.00	0.034
16.00	11.00	0.040
16.00	12.00	0.047
16.00	13.00	0.169
16.00	14.00	0.053
16.00	15.00	0.053
16.00	16.00	0.224
16.00	17.00	0.214
16.00	18.00	0.222
16.00	19.00	0.202
16.00	20.00	0.201
16.00	21.00	0.153
16.00	22.00	0.151
16.00	23.00	0.150
16.00	24.00	0.110
17.00	0.00	0.034
17.00	1.00	0.034
17.00	2.00	0.196
17.00	3.00	0.166
17.00	4.00	0.128
17.00	5.00	0.027
17.00	6.00	0.027
17.00	7.00	0.021
17.00	8.00	0.016
17.00	9.00	0.027
17.00	10.00	0.027
17.00	11.00	0.027
17.00	12.00	0.040
17.00	13.00	0.169
17.00	14.00	0.039
17.00	15.00	0.046
17.00	16.00	0.073
17.00	17.00	0.230
17.00	18.00	0.222
17.00	19.00	0.212
17.00	20.00	0.187
17.00	21.00	0.185
17.00	22.00	0.155
17.00	23.00	0.155
17.00	24.00	0.165
18.00	0.00	0.034
18.00	1.00	0.034
18.00	2.00	0.198
18.00	3.00	0.147
18.00	4.00	0.027
18.00	5.00	0.021
18.00	6.00	0.015
18.00	7.00	0.015
18.00	8.00	0.015
18.00	9.00	0.147
18.00	10.00	0.189
18.00	11.00	0.166
18.00	12.00	0.166
18.00	13.00	0.169
18.00	14.00	0.046
18.00	15.00	0.059
18.00	16.00	0.250
18.00	17.00	0.059
18.00	18.00	0.236
18.00	19.00	0.168
18.00	20.00	0.171
18.00	21.00	0.163
18.00	22.00	0.160
18.00	23.00	0.182
18.00	24.00	0.146
19.00	0.00	0.040
19.00	1.00	0.033
19.00	2.00	0.027
19.00	3.00	0.027
19.00	4.00	0.033
19.00	5.00	0.026
19.00	6.00	0.026
19.00	7.00	0.020
19.00	8.00	0.015
19.00	9.00	0.026
19.00	10.00	0.032
19.00	11.00	0.032
19.00	12.00	0.166
19.00	13.00	0.039
19.00	14.00	0.038
19.00	15.00	0.045
19.00	16.00	0.249
19.00	17.00	0.249
19.00	18.00	0.236
19.00	19.00	0.168
19.00	20.00	0.168
19.00	21.00	0.166
19.00	22.00	0.160
19.00	23.00	0.207
19.00	24.00	0.030
20.00	0.00	0.046
20.00	1.00	0.033
20.00	2.00	0.033
20.00	3.00	0.033
20.00	4.00	0.026
20.00	5.00	0.020
20.00	6.00	0.020
20.00	7.00	0.020
20.00	8.00	0.020
20.00	9.00	0.032
20.00	10.00	0.038
20.00	11.00	0.045
20.00	12.00	0.052
20.00	13.00	0.032
20.00	14.00	0.045
20.00	15.00	0.052
20.00	16.00	0.249
20.00	17.00	0.249
20.00	18.00	0.242
20.00	19.00	0.228
20.00	20.00	0.168
20.00	21.00	0.168
20.00	22.00	0.051
20.00	23.00	0.037
20.00	24.00	0.179
21.00	0.00	0.039
21.00	1.00	0.033
21.00	2.00	0.026
21.00	3.00	0.026
21.00	4.00	0.020
21.00	5.00	0.020
21.00	6.00	0.020
21.00	7.00	0.015
21.00	8.00	0.020
21.00	9.00	0.031
21.00	10.00	0.045
21.00	11.00	0.045
21.00	12.00	0.038
21.00	13.00	0.038
21.00	14.00	0.044
21.00	15.00	0.051
21.00	16.00	0.249
21.00	17.00	0.248
21.00	18.00	0.235
21.00	19.00	0.228
21.00	20.00	0.168
21.00	21.00	0.166
21.00	22.00	0.050
21.00	23.00	0.047
21.00	24.00	0.215
22.00	0.00	0.032
22.00	1.00	0.032
22.00	2.00	0.026
22.00	3.00	0.175
22.00	4.00	0.169
22.00	5.00	0.015
22.00	6.00	0.014
22.00	7.00	0.019
22.00	8.00	0.025
22.00	9.00	0.038
22.00	10.00	0.044
22.00	11.00	0.037
22.00	12.00	0.037
22.00	13.00	0.037
22.00	14.00	0.051
22.00	15.00	0.051
22.00	16.00	0.057
22.00	17.00	0.242
22.00	18.00	0.235
22.00	19.00	0.227
22.00	20.00	0.226
22.00	21.00	0.047
22.00	22.00	0.054
22.00	23.00	0.047
22.00	24.00	0.040
23.00	0.00	0.032
23.00	1.00	0.026
23.00	2.00	0.020
23.00	3.00	0.020
23.00	4.00	0.014
23.00	5.00	0.014
23.00	6.00	0.019
23.00	7.00	0.025
23.00	8.00	0.025
23.00	9.00	0.037
23.00	10.00	0.031
23.00	11.00	0.037
23.00	12.00	0.037
23.00	13.00	0.037
23.00	14.00	0.044
23.00	15.00	0.050
23.00	16.00	0.064
23.00	17.00	0.057
23.00	18.00	0.057
23.00	19.00	0.043
23.00	20.00	0.047
23.00	21.00	0.047
23.00	22.00	0.054
23.00	23.00	0.054
23.00	24.00	0.047
24.00	0.00	0.032
24.00	1.00	0.026
24.00	2.00	0.026
24.00	3.00	0.014
24.00	4.00	0.020
24.00	5.00	0.019
24.00	6.00	0.019
24.00	7.00	0.025
24.00	8.00	0.025
24.00	9.00	0.031
24.00	10.00	0.030
24.00	11.00	0.037
24.00	12.00	0.030
24.00	13.00	0.037
24.00	14.00	0.043
24.00	15.00	0.050
24.00	16.00	0.064
24.00	17.00	0.064
24.00	18.00	0.057
24.00	19.00	0.047
24.00	20.00	0.047
24.00	21.00	0.040
24.00	22.00	0.047
24.00	23.00	0.040
24.00	24.00	0.033
