25	25
5.00	24.00	0.044
6.00	0.00	0.308
6.00	1.00	0.123
6.00	2.00	0.130
6.00	3.00	0.126
6.00	4.00	0.282
6.00	5.00	0.275
6.00	6.00	0.274
6.00	7.00	0.279
6.00	8.00	0.281
6.00	9.00	0.297
6.00	10.00	0.301
6.00	11.00	0.304
6.00	12.00	0.304
6.00	13.00	0.307
6.00	14.00	0.142
6.00	15.00	0.310
6.00	16.00	0.313
6.00	17.00	0.041
6.00	18.00	0.300
6.00	19.00	0.299
6.00	20.00	0.298
6.00	21.00	0.298
6.00	22.00	0.050
6.00	23.00	0.043
6.00	24.00	0.043
7.00	0.00	0.312
7.00	1.00	0.123
7.00	2.00	0.130
7.00	3.00	0.126
7.00	4.00	0.289
7.00	5.00	0.282
7.00	6.00	0.281
7.00	7.00	0.292
7.00	8.00	0.293
7.00	9.00	0.297
7.00	10.00	0.305
7.00	11.00	0.305
7.00	12.00	0.304
7.00	13.00	0.307
7.00	14.00	0.142
7.00	15.00	0.310
7.00	16.00	0.309
7.00	17.00	0.309
7.00	18.00	0.300
7.00	19.00	0.299
7.00	20.00	0.299
7.00	21.00	0.298
7.00	22.00	0.297
7.00	23.00	0.309
7.00	24.00	0.308
8.00	0.00	0.309
8.00	1.00	0.127
8.00	2.00	0.126
8.00	3.00	0.126
8.00	4.00	0.299
8.00	5.00	0.283
8.00	6.00	0.288
8.00	7.00	0.125
8.00	8.00	0.299
8.00	9.00	0.298
8.00	10.00	0.302
8.00	11.00	0.305
8.00	12.00	0.304
8.00	13.00	0.308
8.00	14.00	0.307
8.00	15.00	0.307
8.00	16.00	0.306
8.00	17.00	0.301
8.00	18.00	0.300
8.00	19.00	0.300
8.00	20.00	0.311
8.00	21.00	0.303
8.00	22.00	0.306
8.00	23.00	0.309
8.00	24.00	0.043
9.00	0.00	0.313
9.00	1.00	0.313
9.00	2.00	0.309
9.00	3.00	0.304
9.00	4.00	0.123
9.00	5.00	0.122
9.00	6.00	0.125
9.00	7.00	0.129
9.00	8.00	0.132
9.00	9.00	0.303
9.00	10.00	0.302
9.00	11.00	0.131
9.00	12.00	0.305
9.00	13.00	0.308
9.00	14.00	0.308
9.00	15.00	0.303
9.00	16.00	0.302
9.00	17.00	0.302
9.00	18.00	0.305
9.00	19.00	0.308
9.00	20.00	0.311
9.00	21.00	0.311
9.00	22.00	0.310
9.00	23.00	0.302
9.00	24.00	0.043
10.00	0.00	0.317
10.00	1.00	0.309
10.00	2.00	0.309
10.00	3.00	0.130
10.00	4.00	0.126
10.00	5.00	0.126
10.00	6.00	0.125
10.00	7.00	0.129
10.00	8.00	0.132
10.00	9.00	0.303
10.00	10.00	0.135
10.00	11.00	0.124
10.00	12.00	0.301
10.00	13.00	0.309
10.00	14.00	0.304
10.00	15.00	0.311
10.00	16.00	0.307
10.00	17.00	0.310
10.00	18.00	0.305
10.00	19.00	0.305
10.00	20.00	0.308
10.00	21.00	0.311
10.00	22.00	0.307
10.00	23.00	0.302
10.00	24.00	0.029
11.00	0.00	0.322
11.00	1.00	0.317
11.00	2.00	0.306
11.00	3.00	0.309
11.00	4.00	0.309
11.00	5.00	0.304
11.00	6.00	0.125
11.00	7.00	0.032
11.00	8.00	0.128
11.00	9.00	0.136
11.00	10.00	0.131
11.00	11.00	0.124
11.00	12.00	0.130
11.00	13.00	0.130
11.00	14.00	0.014
11.00	15.00	0.015
11.00	16.00	0.020
11.00	17.00	0.310
11.00	18.00	0.306
11.00	19.00	0.305
11.00	20.00	0.308
11.00	21.00	0.308
11.00	22.00	0.307
11.00	23.00	0.017
11.00	24.00	0.017
12.00	0.00	0.117
12.00	1.00	0.318
12.00	2.00	0.306
12.00	3.00	0.321
12.00	4.00	0.313
12.00	5.00	0.305
12.00	6.00	0.129
12.00	7.00	0.125
12.00	8.00	0.128
12.00	9.00	0.132
12.00	10.00	0.131
12.00	11.00	0.131
12.00	12.00	0.300
12.00	13.00	0.019
12.00	14.00	0.014
12.00	15.00	0.014
12.00	16.00	0.020
12.00	17.00	0.307
12.00	18.00	0.306
12.00	19.00	0.306
12.00	20.00	0.305
12.00	21.00	0.304
12.00	22.00	0.312
12.00	23.00	0.307
12.00	24.00	0.022
13.00	0.00	0.117
13.00	1.00	0.127
13.00	2.00	0.131
13.00	3.00	0.314
13.00	4.00	0.130
13.00	5.00	0.130
13.00	6.00	0.129
13.00	7.00	0.125
13.00	8.00	0.128
13.00	9.00	0.136
13.00	10.00	0.131
13.00	11.00	0.131
13.00	12.00	0.130
13.00	13.00	0.014
13.00	14.00	0.014
13.00	15.00	0.014
13.00	16.00	0.014
13.00	17.00	0.020
13.00	18.00	0.020
13.00	19.00	0.306
13.00	20.00	0.309
13.00	21.00	0.309
13.00	22.00	0.312
13.00	23.00	0.311
13.00	24.00	0.315
14.00	0.00	0.121
14.00	1.00	0.127
14.00	2.00	0.135
14.00	3.00	0.134
14.00	4.00	0.134
14.00	5.00	0.133
14.00	6.00	0.126
14.00	7.00	0.125
14.00	8.00	0.125
14.00	9.00	0.132
14.00	10.00	0.124
14.00	11.00	0.127
14.00	12.00	0.134
14.00	13.00	0.130
14.00	14.00	0.142
14.00	15.00	0.145
14.00	16.00	0.014
14.00	17.00	0.019
14.00	18.00	0.020
14.00	19.00	0.307
14.00	20.00	0.314
14.00	21.00	0.313
14.00	22.00	0.312
14.00	23.00	0.308
14.00	24.00	0.311
15.00	0.00	0.124
15.00	1.00	0.135
15.00	2.00	0.135
15.00	3.00	0.134
15.00	4.00	0.134
15.00	5.00	0.130
15.00	6.00	0.126
15.00	7.00	0.122
15.00	8.00	0.121
15.00	9.00	0.128
15.00	10.00	0.131
15.00	11.00	0.127
15.00	12.00	0.130
15.00	13.00	0.138
15.00	14.00	0.141
15.00	15.00	0.141
15.00	16.00	0.014
15.00	17.00	0.025
15.00	18.00	0.304
15.00	19.00	0.311
15.00	20.00	0.314
15.00	21.00	0.313
15.00	22.00	0.313
15.00	23.00	0.305
15.00	24.00	0.308
16.00	0.00	0.127
16.00	1.00	0.135
16.00	2.00	0.138
16.00	3.00	0.134
16.00	4.00	0.134
16.00	5.00	0.133
16.00	6.00	0.129
16.00	7.00	0.125
16.00	8.00	0.030
16.00	9.00	0.044
16.00	10.00	0.029
16.00	11.00	0.135
16.00	12.00	0.138
16.00	13.00	0.138
16.00	14.00	0.137
16.00	15.00	0.018
16.00	16.00	0.018
16.00	17.00	0.019
16.00	18.00	0.024
16.00	19.00	0.304
16.00	20.00	0.311
16.00	21.00	0.314
16.00	22.00	0.310
16.00	23.00	0.305
16.00	24.00	0.305
17.00	0.00	0.131
17.00	1.00	0.135
17.00	2.00	0.130
17.00	3.00	0.130
17.00	4.00	0.130
17.00	5.00	0.129
17.00	6.00	0.129
17.00	7.00	0.023
17.00	8.00	0.030
17.00	9.00	0.132
17.00	10.00	0.139
17.00	11.00	0.135
17.00	12.00	0.022
17.00	13.00	0.023
17.00	14.00	0.145
17.00	15.00	0.141
17.00	16.00	0.144
17.00	17.00	0.018
17.00	18.00	0.151
17.00	19.00	0.300
17.00	20.00	0.304
17.00	21.00	0.307
17.00	22.00	0.307
17.00	23.00	0.306
17.00	24.00	0.301
18.00	0.00	0.127
18.00	1.00	0.131
18.00	2.00	0.130
18.00	3.00	0.130
18.00	4.00	0.130
18.00	5.00	0.129
18.00	6.00	0.028
18.00	7.00	0.023
18.00	8.00	0.029
18.00	9.00	0.135
18.00	10.00	0.135
18.00	11.00	0.041
18.00	12.00	0.028
18.00	13.00	0.149
18.00	14.00	0.149
18.00	15.00	0.148
18.00	16.00	0.144
18.00	17.00	0.148
18.00	18.00	0.147
18.00	19.00	0.301
18.00	20.00	0.024
18.00	21.00	0.304
18.00	22.00	0.299
18.00	23.00	0.294
18.00	24.00	0.298
19.00	0.00	0.124
19.00	1.00	0.134
19.00	2.00	0.138
19.00	3.00	0.134
19.00	4.00	0.130
19.00	5.00	0.129
19.00	6.00	0.133
19.00	7.00	0.034
19.00	8.00	0.128
19.00	9.00	0.131
19.00	10.00	0.135
19.00	11.00	0.139
19.00	12.00	0.040
19.00	13.00	0.149
19.00	14.00	0.149
19.00	15.00	0.152
19.00	16.00	0.148
19.00	17.00	0.148
19.00	18.00	0.143
19.00	19.00	0.017
19.00	20.00	0.029
19.00	21.00	0.308
19.00	22.00	0.300
19.00	23.00	0.289
19.00	24.00	0.303
20.00	0.00	0.124
20.00	1.00	0.134
20.00	2.00	0.134
20.00	3.00	0.138
20.00	4.00	0.141
20.00	5.00	0.137
20.00	6.00	0.133
20.00	7.00	0.132
20.00	8.00	0.132
20.00	9.00	0.131
20.00	10.00	0.135
20.00	11.00	0.039
20.00	12.00	0.046
20.00	13.00	0.149
20.00	14.00	0.149
20.00	15.00	0.152
20.00	16.00	0.144
20.00	17.00	0.147
20.00	18.00	0.143
20.00	19.00	0.143
20.00	20.00	0.028
20.00	21.00	0.297
20.00	22.00	0.291
20.00	23.00	0.308
20.00	24.00	0.304
21.00	0.00	0.124
21.00	1.00	0.130
21.00	2.00	0.134
21.00	3.00	0.142
21.00	4.00	0.141
21.00	5.00	0.145
21.00	6.00	0.140
21.00	7.00	0.136
21.00	8.00	0.136
21.00	9.00	0.131
21.00	10.00	0.135
21.00	11.00	0.138
21.00	12.00	0.149
21.00	13.00	0.149
21.00	14.00	0.149
21.00	15.00	0.148
21.00	16.00	0.148
21.00	17.00	0.147
21.00	18.00	0.147
21.00	19.00	0.016
21.00	20.00	0.028
21.00	21.00	0.293
21.00	22.00	0.297
21.00	23.00	0.297
21.00	24.00	0.296
22.00	0.00	0.123
22.00	1.00	0.134
22.00	2.00	0.138
22.00	3.00	0.141
22.00	4.00	0.145
22.00	5.00	0.145
22.00	6.00	0.144
22.00	7.00	0.140
22.00	8.00	0.139
22.00	9.00	0.139
22.00	10.00	0.139
22.00	11.00	0.138
22.00	12.00	0.032
22.00	13.00	0.032
22.00	14.00	0.032
22.00	15.00	0.148
22.00	16.00	0.020
22.00	17.00	0.147
22.00	18.00	0.147
22.00	19.00	0.016
22.00	20.00	0.047
22.00	21.00	0.047
22.00	22.00	0.282
22.00	23.00	0.292
22.00	24.00	0.028
23.00	0.00	0.131
23.00	1.00	0.138
23.00	2.00	0.142
23.00	3.00	0.050
23.00	4.00	0.149
23.00	5.00	0.037
23.00	6.00	0.140
23.00	7.00	0.140
23.00	8.00	0.143
23.00	9.00	0.135
23.00	10.00	0.026
23.00	11.00	0.039
23.00	12.00	0.031
23.00	13.00	0.025
23.00	14.00	0.148
23.00	15.00	0.032
23.00	16.00	0.026
23.00	17.00	0.020
23.00	18.00	0.026
23.00	19.00	0.033
23.00	20.00	0.046
23.00	21.00	0.047
23.00	22.00	0.294
23.00	23.00	0.040
23.00	24.00	0.027
24.00	0.00	0.134
24.00	1.00	0.069
24.00	2.00	0.063
24.00	3.00	0.049
24.00	4.00	0.036
24.00	5.00	0.148
24.00	6.00	0.144
24.00	7.00	0.144
24.00	8.00	0.151
24.00	9.00	0.143
24.00	10.00	0.020
24.00	11.00	0.026
24.00	12.00	0.026
24.00	13.00	0.030
24.00	14.00	0.031
24.00	15.00	0.038
24.00	16.00	0.038
24.00	17.00	0.038
24.00	18.00	0.052
24.00	19.00	0.045
24.00	20.00	0.053
24.00	21.00	0.053
24.00	22.00	0.053
24.00	23.00	0.039
24.00	24.00	0.033
